"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","Regulation","...9","...10"
"SAMD13",0.612777815826052,1.25066252234614,4.45735646146101,1.97585299429616e-05,8.5180388939848e-05,2.09027906476627,"Up",NA,"'SAMD13',"
"MRPL15",0.612681021311833,4.57519588622679,6.10654266554377,1.49774499484722e-08,1.41457135862871e-07,9.04121786071005,"Up",NA,"'MRPL15',"
"YBEY",0.612562215022056,3.12188954248533,6.05975386248399,1.86529983847354e-08,1.71731687749786e-07,8.82731603298484,"Up",NA,"'YBEY',"
"TMED9",0.612555915830188,6.36015621910427,6.12175953563204,1.39433975633533e-08,1.32996703989423e-07,9.11096028131832,"Up",NA,"'TMED9',"
"C11orf80",0.611285587106127,2.90599863044715,4.87004358844826,3.68505430425906e-06,1.89129536166328e-05,3.70256620292044,"Up",NA,"'C11orf80',"
"DOT1L",0.611249916357278,1.81905878989252,7.18906706158333,7.72179021044206e-11,1.44960143868381e-09,14.1925253266959,"Up",NA,"'DOT1L',"
"RPL18",0.610282141993718,8.2600203250577,5.10266810489304,1.37675080436393e-06,7.7856749822017e-06,4.65216827031448,"Up",NA,"'RPL18',"
"EIF2B4",0.60926073197437,3.67009822368064,9.23640231244076,1.88282021069688e-15,1.56325427129951e-13,24.6365365206943,"Up",NA,"'EIF2B4',"
"ZKSCAN1",0.609010427312132,4.3129442045438,5.28215935794915,6.32922593900995e-07,3.89389157972232e-06,5.40357820587519,"Up",NA,"'ZKSCAN1',"
"NME2",0.608113097819385,2.66552717590277,7.31050250243995,4.19401953790793e-11,8.45562482112872e-10,14.7911001402773,"Up",NA,"'NME2',"
"RSAD1",0.608003165117432,3.47850313374514,8.55888222674508,6.7315063166749e-14,3.35039893204867e-12,21.1145557922637,"Up",NA,"'RSAD1',"
"F2R",0.607979873075376,2.99195074227384,3.70206628853539,0.000333198543448228,0.00105461871332964,-0.592343895368027,"Up",NA,"'F2R',"
"ALDOA",0.60776168771685,3.32661979136122,5.60661276356252,1.49823320203207e-07,1.08383079874526e-06,6.80048694320295,"Up",NA,"'ALDOA',"
"RNPEPL1",0.607647256639449,3.75367451831802,8.13409772154028,6.18109133217181e-13,2.19657226212938e-11,18.9332845903614,"Up",NA,"'RNPEPL1',"
"CMPK1",0.60736271463301,5.90665870173644,5.07407711431618,1.55602748442038e-06,8.69452371686223e-06,4.53395373781544,"Up",NA,"'CMPK1',"
"SMPD2",0.607219590267732,3.07597263147096,6.47231149311854,2.62600402387422e-09,3.1309784268986e-08,10.7404960294189,"Up",NA,"'SMPD2',"
"MRPS12",0.607068792921642,4.03576766048716,6.20825470167492,9.27057551872462e-09,9.38671465770643e-08,9.50900432133054,"Up",NA,"'MRPS12',"
"IRF2BP1",0.60692273520992,4.03970695958209,5.94581855639494,3.17262062959104e-08,2.74000418061986e-07,8.30993238660358,"Up",NA,"'IRF2BP1',"
"LAMTOR2",0.606422517598475,5.20131492869904,6.83195201389144,4.55339014381399e-10,6.74005059699404e-09,12.454158502474,"Up",NA,"'LAMTOR2',"
"SLC26A1",0.60616752947374,0.992008050407728,6.76431622794607,6.3484263007694e-10,8.98917479146155e-09,12.1288872016108,"Up",NA,"'SLC26A1',"
"MYO1G",0.605813470535394,1.09416587427938,4.73193189875648,6.52843513703326e-06,3.16560648295858e-05,3.15236554207489,"Up",NA,"'MYO1G',"
"IFRD1",0.605744549385516,1.82406078950896,6.01750188816304,2.27262576041122e-08,2.04895272160273e-07,8.63486599709163,"Up",NA,"'IFRD1',"
"CCT2",0.605224814641936,5.20110845839838,6.85753660165362,4.01419344731935e-10,6.08997155388166e-09,12.5775427243522,"Up",NA,"'CCT2',"
"EIF4G1",0.605224665901321,5.89799116013661,6.90956195569507,3.10498987040423e-10,4.84335994643926e-09,12.8290113838577,"Up",NA,"'EIF4G1',"
"DAZAP1",0.604700509968739,3.90750186976932,9.6665921324616,1.91047601875496e-16,2.31920650800432e-14,26.891180789821,"Up",NA,"'DAZAP1',"
"NSUN5",0.604213983614159,3.22236332162224,7.4384717102583,2.19658381708822e-11,4.95955500654307e-10,15.4256332515199,"Up",NA,"'NSUN5',"
"MGST2",0.603973441717821,4.8658421022478,5.64341868833506,1.26876022471891e-07,9.34106177537915e-07,6.96193486732938,"Up",NA,"'MGST2',"
"BCL2L12",0.603516011731989,2.67475828672961,5.51401883818187,2.27063212218926e-07,1.55746775606117e-06,6.39695377432836,"Up",NA,"'BCL2L12',"
"RNF43",0.602889153951992,2.16525140803327,4.2158302720667,5.05804799988597e-05,0.000196575116523228,1.19283955741499,"Up",NA,"'RNF43',"
"ZSCAN16",0.602734714395741,2.23103665535399,7.03456554309637,1.67039055213689e-10,2.79664104723486e-09,13.4362741866906,"Up",NA,"'ZSCAN16',"
"FOXS1",0.60230094165877,1.31607035017818,4.36157053099598,2.87977519111607e-05,0.000119116788136155,1.73012524053018,"Up",NA,"'FOXS1',"
"TROAP",0.602126806600073,0.977217605040064,6.45803242169277,2.81297228527954e-09,3.30216913643419e-08,10.6732973571474,"Up",NA,"'TROAP',"
"ANAPC5",0.601600310002778,4.04100502142376,8.1653298732523,5.25561913338684e-13,1.90097305129592e-11,19.0927787043743,"Up",NA,"'ANAPC5',"
"PUS7",0.600850863833568,2.45068540024156,6.84375119842999,4.29636084820759e-10,6.44842458942973e-09,12.5110380352171,"Up",NA,"'PUS7',"
"SPAG5",0.600817670519532,1.43981326277406,6.48868532303196,2.42666457900261e-09,2.91806815010281e-08,10.8176351544084,"Up",NA,"'SPAG5',"
"GTSE1",0.600722517809989,0.960335492481013,5.82803877242836,5.46623598771022e-08,4.4669074446363e-07,7.78044862041418,"Up",NA,"'GTSE1',"
"OGFR",0.600008292447714,3.63381968496456,7.06914214743255,1.40618562327522e-10,2.41892720595197e-09,13.6049847817385,"Up",NA,"'OGFR',"
"ZDHHC23",0.599534211958435,1.45159836380969,7.78954962986603,3.66251340573373e-12,1.00904177781497e-10,17.1845226296995,"Up",NA,"'ZDHHC23',"
"HECTD4",0.599519273295822,2.84462858043316,5.15146670249724,1.1161818426917e-06,6.4316017471945e-06,4.85488335591152,"Up",NA,"'HECTD4',"
"FRMPD3",0.59932545156552,0.574165044440668,8.21755849402988,4.00581398351355e-13,1.49938930784546e-11,19.359830438608,"Up",NA,"'FRMPD3',"
"SLC39A6",0.599252339874151,6.65344516305358,3.78156557685522,0.000251553901241727,0.00082301335484173,-0.327657830672026,"Up",NA,"'SLC39A6',"
"CIB1",0.599189887410958,6.4766127500111,5.1169615250495,1.2948385775846e-06,7.36348737800759e-06,4.71142140405113,"Up",NA,"'CIB1',"
"RPF2",0.599102970212936,3.43726995590765,6.80559101272434,5.1838489261865e-10,7.5268827095169e-09,12.3272263141757,"Up",NA,"'RPF2',"
"ZBTB45",0.598987800923178,2.91204460751337,7.19717784637185,7.41409676185131e-11,1.40047457551164e-09,14.2323927971169,"Up",NA,"'ZBTB45',"
"VGF",0.598949148926761,0.527571563159285,4.66677611241311,8.52127161121163e-06,4.01994739642207e-05,2.89644903931283,"Up",NA,"'VGF',"
"METTL1",0.598916706995853,2.87587730494327,7.07569651086593,1.36098637279101e-10,2.35861262669835e-09,13.6370009550361,"Up",NA,"'METTL1',"
"CBX3",0.598740389409252,5.0207031832511,6.14452899566228,1.2526030730268e-08,1.21378131215073e-07,9.21547804498038,"Up",NA,"'CBX3',"
"SLC35A2",0.598657530059301,3.72831580161289,5.74934585529342,7.83919992469828e-08,6.14289257076528e-07,7.42981821896452,"Up",NA,"'SLC35A2',"
"SDF2L1",0.597611394714879,4.64533388786137,5.0431150206553,1.77581805018807e-06,9.77691064018038e-06,4.406403143807,"Up",NA,"'SDF2L1',"
"EDEM3",0.597262614375782,3.6517711315897,4.84639252601918,4.0669827792601e-06,2.06067981819598e-05,3.60761229870315,"Up",NA,"'EDEM3',"
"TET3",0.596968394333196,1.97250251137782,6.00691426388625,2.38769686025769e-08,2.14107367940436e-07,8.58674818960947,"Up",NA,"'TET3',"
"KIAA1522",0.596597870728201,5.23626498944062,4.09923185863046,7.86789154782424e-05,0.000292400624644064,0.772535730334367,"Up",NA,"'KIAA1522',"
"FOXP4",0.5963833195306,3.85167782551086,4.66899209543901,8.44472128397321e-06,3.99201032538962e-05,2.90511384404086,"Up",NA,"'FOXP4',"
"E4F1",0.596337370878592,3.06190300662933,7.16030190944024,8.91856495922639e-11,1.64385981377628e-09,14.0512660080133,"Up",NA,"'E4F1',"
"SLC5A6",0.596047530756125,2.92162733480419,6.52783756148742,2.00855371684044e-09,2.46726578290568e-08,11.0024397438775,"Up",NA,"'SLC5A6',"
"NDUFAF6",0.595534868682989,1.97569982004786,8.28243779964688,2.85733714679186e-13,1.12746699979312e-11,19.6921333047917,"Up",NA,"'NDUFAF6',"
"TRMT2A",0.595146008020852,3.27098371871271,8.16220897502024,5.34152859063294e-13,1.92442527093691e-11,19.0768343250269,"Up",NA,"'TRMT2A',"
"SPPL2B",0.594962689945023,2.86531602691618,6.15216743207825,1.20830967775807e-08,1.18279660096082e-07,9.25058323250493,"Up",NA,"'SPPL2B',"
"CASKIN1",0.594794404129439,0.593922401713071,8.29583351037031,2.66461870394043e-13,1.06270579140122e-11,19.7608205181108,"Up",NA,"'CASKIN1',"
"MKNK2",0.594508912298664,5.60684293019743,5.59588144982875,1.5724803876822e-07,1.12948984512006e-06,6.75352533771312,"Up",NA,"'MKNK2',"
"SFXN2",0.594137912582305,2.11860914986211,5.89487161466708,4.01695069445188e-08,3.39692691596565e-07,8.08021808208758,"Up",NA,"'SFXN2',"
"CCDC58",0.594111362994155,3.12056486728432,6.67030408201209,1.00546446475977e-09,1.3564116627254e-08,11.6790121867703,"Up",NA,"'CCDC58',"
"RNF149",0.593931422429619,3.59138895146074,6.46792558388981,2.68208836829061e-09,3.18330254289775e-08,10.7198483878333,"Up",NA,"'RNF149',"
"FUCA2",0.593805298081263,4.15117545489755,5.56299472833064,1.82318563129405e-07,1.28233764887244e-06,6.60992327343338,"Up",NA,"'FUCA2',"
"DPP7",0.593667655579575,6.20107682886883,5.82470649166307,5.55060041328822e-08,4.52217962306524e-07,7.76554944995229,"Up",NA,"'DPP7',"
"PCDHB5",0.593278213723347,2.06876397795882,3.05674331893983,0.00279699785409325,0.00700918682986243,-2.57217326905922,"Up",NA,"'PCDHB5',"
"YRDC",0.593037740304972,3.27835386098872,6.55495981273393,1.76146207328179e-09,2.20526841881872e-08,11.1307503909961,"Up",NA,"'YRDC',"
"PICK1",0.59250565873771,3.82842316041802,5.28730237044608,6.18851136241932e-07,3.81410389074763e-06,5.42533972530039,"Up",NA,"'PICK1',"
"NOA1",0.592495830114601,3.6765562871946,6.29960937234926,6.00750809745596e-09,6.41714286012459e-08,9.93233315184717,"Up",NA,"'NOA1',"
"PDXDC1",0.591944034990497,4.98682591008569,5.92554806610789,3.48531275874801e-08,2.98886022776015e-07,8.21841196335763,"Up",NA,"'PDXDC1',"
"RPL41",0.591924941255158,8.63869069687742,4.47481840776475,1.84370797654617e-05,8.00312972899059e-05,2.15652479040276,"Up",NA,"'RPL41',"
"SHROOM3",0.59166950005525,3.28999259577174,4.59089043671375,1.15887014551055e-05,5.29993041509657e-05,2.60140413672297,"Up",NA,"'SHROOM3',"
"YPEL1",0.591534520635626,0.889755335535437,8.72513080116749,2.80982091368749e-14,1.56000573888801e-12,21.9745431076188,"Up",NA,"'YPEL1',"
"MNX1",0.591507131603709,0.653452250500775,4.24262759635144,4.56456442716952e-05,0.000179265392016079,1.29064618825239,"Up",NA,"'MNX1',"
"TRAF7",0.591392050705908,4.18210676612911,7.75420229675229,4.39099905235497e-12,1.18823686948616e-10,17.0063151950146,"Up",NA,"'TRAF7',"
"CEP131",0.59120773127291,2.21100482496989,6.38047738347127,4.08242514835394e-09,4.58325616225157e-08,10.309499294513,"Up",NA,"'CEP131',"
"CASZ1",0.591102244494438,2.77766614136908,4.4181782394854,2.30642220628919e-05,9.75914230018563e-05,1.94230596084926,"Up",NA,"'CASZ1',"
"PSMB5",0.590779923999275,6.08848793173641,5.98488894769119,2.64574284205025e-08,2.33916450885237e-07,8.48678761866067,"Up",NA,"'PSMB5',"
"DCUN1D5",0.590633271549072,2.29155760884008,7.88428833125992,2.24984245429305e-12,6.64977706636194e-11,17.6633056945565,"Up",NA,"'DCUN1D5',"
"AURKAIP1",0.589938398144938,5.58600106990989,5.53329137274525,2.08300718948327e-07,1.44067434014015e-06,6.48063210917814,"Up",NA,"'AURKAIP1',"
"SMIM1",0.589872423543283,2.4849641073573,4.18662285492581,5.65419516137964e-05,0.000216746450774596,1.08674817831773,"Up",NA,"'SMIM1',"
"RPL27",0.589697206263196,8.29246984044707,4.36308375168046,2.86280147211837e-05,0.000118548926977361,1.73577206925555,"Up",NA,"'RPL27',"
"C8orf82",0.589388738402719,4.09002993214704,3.78072467173039,0.000252308196787766,0.000824595012081828,-0.330480340143704,"Up",NA,"'C8orf82',"
"CBR4",0.589367868637531,2.91696836720079,4.34323795804848,3.09326804299639e-05,0.00012685639241432,1.66182453895337,"Up",NA,"'CBR4',"
"ATP2C1",0.589295558920544,5.15271677657906,3.67666091327648,0.000364204291467248,0.00113913623081177,-0.676004440832323,"Up",NA,"'ATP2C1',"
"ZNF615",0.588913470991435,3.19378824563832,3.87857779142463,0.000177553775428384,0.0006029368399284,0.00119741742882873,"Up",NA,"'ZNF615',"
"PSMB7",0.588859525263525,6.22998500918274,7.33695044616407,3.67033193432688e-11,7.58396867787499e-10,14.9219329530251,"Up",NA,"'PSMB7',"
"C1orf53",0.588554279943557,1.82259006439935,4.65655296397047,8.88321441135509e-06,4.17552224492569e-05,2.85651092074865,"Up",NA,"'C1orf53',"
"RPS27A",0.58814989882192,7.88363612190066,4.86904468262174,3.70045571546735e-06,1.8986664072676e-05,3.69854974550818,"Up",NA,"'RPS27A',"
"SRSF6",0.58804851047516,5.18162286530536,6.30665158058626,5.80925665553612e-09,6.22722312617505e-08,9.96508807861505,"Up",NA,"'SRSF6',"
"ASPSCR1",0.588000844540641,2.49074832163139,6.6335393464135,1.20272165357399e-09,1.58505871025847e-08,11.5038105714076,"Up",NA,"'ASPSCR1',"
"DKC1",0.587167154335127,4.17788890712407,6.70436018677233,8.51431780577128e-10,1.17110338132694e-08,11.8416739060546,"Up",NA,"'DKC1',"
"NIT2",0.586739125646937,2.5353844500694,9.03788387621139,5.39142089112074e-15,3.81704240299269e-13,23.6002056094913,"Up",NA,"'NIT2',"
"GJB2",0.586541668940272,1.38267998464399,3.19750305825266,0.00180146254849731,0.00474553142642802,-2.16685984663145,"Up",NA,"'GJB2',"
"TRIM27",0.586223821665281,3.83128766620776,9.11113684270518,3.65809568192848e-15,2.71621039537015e-13,23.9822500070305,"Up",NA,"'TRIM27',"
"VMP1",0.586140064374002,5.01560632657699,4.13454437382543,6.8883190495791e-05,0.000259587447409969,0.898916221789433,"Up",NA,"'VMP1',"
"KIF20A",0.585987374890856,1.30962258205577,5.47868692229796,2.65850836660077e-07,1.79123252764034e-06,6.24398115088622,"Up",NA,"'KIF20A',"
"NOP56",0.585985557679296,4.56752825189442,7.06911386812221,1.40638382389193e-10,2.41892720595197e-09,13.6048466697196,"Up",NA,"'NOP56',"
"TENM1",0.585940735052367,0.93608696335188,3.38389314230662,0.00098510167461691,0.00276701017815662,-1.60695167960256,"Up",NA,"'TENM1',"
"UQCRH",0.58577680080305,6.81686652914778,5.70510035585472,9.59071437877495e-08,7.30237552491468e-07,7.23380600272372,"Up",NA,"'UQCRH',"
"RPL23",0.585107273801114,7.28600184849619,5.25872211675237,7.01104540000649e-07,4.26594787729908e-06,5.3045694241027,"Up",NA,"'RPL23',"
"HOOK2",0.584992537895586,3.43648609973096,4.74289266692037,6.24097686966587e-06,3.03993822670178e-05,3.19564902375804,"Up",NA,"'HOOK2',"
"PMPCA",0.58497560760624,3.88110978084273,7.62768659198628,8.38951198712912e-12,2.10209637800961e-10,16.3704621951203,"Up",NA,"'PMPCA',"
"UBA7",-0.585275309859044,3.24082868507056,-3.92240412129385,0.00015140720445866,0.000523983398930494,0.151843212408552,"Down",NA,"'UBA7',"
"APOB",-0.58583985633035,0.563424906181748,-3.04134046047774,0.00293247034646414,0.00730956650498279,-2.61559242763346,"Down",NA,"'APOB',"
"MRAS",-0.586086035121568,2.18071528513924,-5.23781170178945,7.67951693170321e-07,4.60065779844181e-06,5.21645854715749,"Down",NA,"'MRAS',"
"NR3C2",-0.586159462591307,1.96934523743551,-4.57336751362884,1.24359802236686e-05,5.65063718322214e-05,2.53374191529952,"Down",NA,"'NR3C2',"
"DYSF",-0.586529065850632,2.18233902080255,-3.50444987706669,0.000658418712666755,0.00194103876784554,-1.23108245937978,"Down",NA,"'DYSF',"
"BCAR3",-0.586900321564251,1.91420871893227,-7.31161011680084,4.17067112174633e-11,8.44584021173154e-10,14.7965760028675,"Down",NA,"'BCAR3',"
"RAP1A",-0.587465048077302,4.10324862857171,-5.89164995466301,4.07720618601737e-08,3.43674426367297e-07,8.06572659326542,"Down",NA,"'RAP1A',"
"ADAM22",-0.587503960348685,1.3650358107027,-5.11226154826093,1.32123453115556e-06,7.49492855468555e-06,4.69192640703089,"Down",NA,"'ADAM22',"
"EHBP1L1",-0.588202967684913,3.57639304585576,-4.07249989701154,8.69678656221796e-05,0.000320208634036431,0.677396179476379,"Down",NA,"'EHBP1L1',"
"MMP28",-0.588308113344695,1.66989689587592,-5.14724217544762,1.13669083322154e-06,6.53946291641719e-06,4.83728718796027,"Down",NA,"'MMP28',"
"PELI2",-0.58837478395254,1.8763549761561,-5.69642788838268,9.97649056249855e-08,7.54577956996267e-07,7.19548282607193,"Down",NA,"'PELI2',"
"TM7SF3",-0.588487557374506,3.85309061259356,-5.2718102814159,6.62191383754337e-07,4.04941004876355e-06,5.35982679990449,"Down",NA,"'TM7SF3',"
"ABI3BP",-0.588599931852498,1.26033405383094,-4.35512322418075,2.95318691616038e-05,0.000121712347045545,1.70608160979877,"Down",NA,"'ABI3BP',"
"RCOR2",-0.589278535959214,0.808306114000333,-4.9944298679294,2.1838509526247e-06,1.1739323572879e-05,4.20683417388948,"Down",NA,"'RCOR2',"
"PPP1R3B",-0.590911685833959,3.4466835149088,-5.06730014195165,1.60174634280823e-06,8.93086040834403e-06,4.50599380419126,"Down",NA,"'PPP1R3B',"
"ANKMY2",-0.591312169464763,3.01924268416881,-7.31826799172158,4.03301425485157e-11,8.21032981324903e-10,14.82949751336,"Down",NA,"'ANKMY2',"
"PLA2G4D",-0.591605921932942,0.839760586302775,-2.64282032558326,0.00939694164702606,0.0203974493315007,-3.67310441870888,"Down",NA,"'PLA2G4D',"
"P2RX2",-0.591660771910904,0.825476322473682,-4.59399487068768,1.14445341057085e-05,5.24845242216599e-05,2.61340984429153,"Down",NA,"'P2RX2',"
"FXYD5",-0.59207215450281,3.45461115107728,-4.14502349881114,6.62088091565642e-05,0.000250802593955579,0.936573197484259,"Down",NA,"'FXYD5',"
"KRT222",-0.592143363486018,0.516267822493723,-6.34023618624786,4.94903977199595e-09,5.44901509796733e-08,10.1215343937999,"Down",NA,"'KRT222',"
"ALDH3B1",-0.592602860178254,1.43982300013763,-5.37035658747,4.29729544091787e-07,2.7464800043319e-06,5.77850455748173,"Down",NA,"'ALDH3B1',"
"CCNJL",-0.59265917011857,0.607816629767167,-7.30038356935336,4.41341481599277e-11,8.81043005780589e-10,14.7410871899878,"Down",NA,"'CCNJL',"
"ZC4H2",-0.593023804815365,1.78146731440017,-4.78828632400998,5.17577139820225e-06,2.5650908412582e-05,3.37561088601724,"Down",NA,"'ZC4H2',"
"HSPG2",-0.593056415420123,3.93871430343166,-2.80517401174517,0.00592905957075915,0.0136058185489618,-3.25779248526393,"Down",NA,"'HSPG2',"
"PAX8",-0.594132043780315,0.672733618042846,-3.18785798039168,0.00185741411025313,0.004883063635274,-2.19511910033133,"Down",NA,"'PAX8',"
"NRG4",-0.59449922059309,0.926711606491696,-3.80071346182433,0.000234947147113702,0.000772833529475756,-0.263256689239976,"Down",NA,"'NRG4',"
"CCDC82",-0.594610810028165,1.38810752824462,-7.1327349248098,1.02373094377125e-10,1.86621451286683e-09,13.9160855070831,"Down",NA,"'CCDC82',"
"DENND2A",-0.594630840667343,1.52787946209847,-4.66138469564055,8.71033307773081e-06,4.10059134015028e-05,2.87537939342291,"Down",NA,"'DENND2A',"
"HCAR3",-0.594641110963402,0.529862366652376,-4.59241507145028,1.1517680536757e-05,5.27802189373817e-05,2.60729963176015,"Down",NA,"'HCAR3',"
"CAT",-0.594677482379484,5.32794190766294,-4.61127228868338,1.06733382532832e-05,4.93068276516115e-05,2.68032721780033,"Down",NA,"'CAT',"
"GIPC2",-0.594702441361064,0.819804974954668,-7.25041166427112,5.67528432605806e-11,1.10752931089505e-09,14.4944574120239,"Down",NA,"'GIPC2',"
"SLFN5",-0.595687758027109,2.65804577370311,-4.96930879924604,2.42872014212931e-06,1.29451421406869e-05,4.10433775694446,"Down",NA,"'SLFN5',"
"ELF1",-0.595882297157152,3.97042778771597,-5.68494296886727,1.05108736868475e-07,7.91065590292364e-07,7.14478070730988,"Down",NA,"'ELF1',"
"GALNT5",-0.596787412073301,0.6367841068512,-6.0252369714037,2.19202262379695e-08,1.98707122810298e-07,8.67004697993644,"Down",NA,"'GALNT5',"
"TSPAN12",-0.596842824295161,2.81909613725437,-3.35738215395726,0.00107496136238519,0.00299226520044618,-1.68817495878083,"Down",NA,"'TSPAN12',"
"PCGF5",-0.597938156969763,3.05968153094281,-6.43019465356183,3.21602659397082e-09,3.70858218216357e-08,10.5424838117222,"Down",NA,"'PCGF5',"
"KLHL29",-0.598039123604839,1.4371866772549,-5.86668030517354,4.57532266247425e-08,3.81611158688378e-07,7.95355039660741,"Down",NA,"'KLHL29',"
"RASL11A",-0.598109926285778,2.42898771735962,-3.51155264584518,0.000642779881774706,0.00189861211521617,-1.20860763074195,"Down",NA,"'RASL11A',"
"EGFL6",-0.598113149506271,0.586982018788517,-4.14445162438986,6.63521519482952e-05,0.000251189307251308,0.934516352155899,"Down",NA,"'EGFL6',"
"SGPP2",-0.598170163855108,1.66896491919907,-2.9099187485287,0.00436037430576973,0.0103720011810379,-2.97845705118972,"Down",NA,"'SGPP2',"
"SLC51B",-0.599257996090107,1.05688266058165,-5.98369432386001,2.6604970248546e-08,2.35107105253963e-07,8.48137125322614,"Down",NA,"'SLC51B',"
"SMAD9",-0.599668723648161,2.73441063594154,-5.85888525007083,4.74272919278148e-08,3.93763311156123e-07,7.91858240255832,"Down",NA,"'SMAD9',"
"MPO",-0.599681579647711,0.67180142415166,-2.76467070851766,0.00666295146440602,0.0150737517276245,-3.36342653718137,"Down",NA,"'MPO',"
"GCNT2",-0.599850226470604,2.45377188266039,-2.64990179457853,0.00921379860831254,0.0200523347288737,-3.65544290998211,"Down",NA,"'GCNT2',"
"HSPA2",-0.599961381778807,1.66286391452871,-4.62751185921531,9.99446889439472e-06,4.65236923611147e-05,2.74338024192802,"Down",NA,"'HSPA2',"
"MGAM",-0.600488284030454,0.473603882080106,-2.3194569643497,0.0221797532663449,0.0431868002518981,-4.43453063797387,"Down",NA,"'MGAM',"
"NLRP1",-0.600549032431242,1.26306987175075,-4.145986591683,6.59680767018503e-05,0.000249994375318672,0.940037597339421,"Down",NA,"'NLRP1',"
"IRF8",-0.601234646638193,1.86445514973084,-3.78775323974705,0.000246069082385477,0.000806657907188285,-0.306873957414484,"Down",NA,"'IRF8',"
"CRISP1",-0.601515004042197,0.432729933134286,-2.67589279348414,0.00856895402609816,0.018796747236785,-3.59026355225733,"Down",NA,"'CRISP1',"
"SLFN11",-0.602416853970247,1.88533743340565,-4.15195168068362,6.44956523150951e-05,0.000244944044396354,0.961508103777653,"Down",NA,"'SLFN11',"
"RUNX2",-0.602535618680749,1.34178331666523,-5.58906772733834,1.62148153670916e-07,1.15876297924607e-06,6.72373375201299,"Down",NA,"'RUNX2',"
"NINL",-0.602667850299167,1.98582738071457,-4.69445971391143,7.61139875647887e-06,3.63761930104247e-05,3.00489382282557,"Down",NA,"'NINL',"
"LCN15",-0.602792087397368,0.49553152302431,-2.69400567421775,0.00814404455198633,0.017989976754938,-3.5445100584264,"Down",NA,"'LCN15',"
"DLG4",-0.603029103364371,1.53333177543443,-6.27196215981914,6.8523841909076e-09,7.18929636020209e-08,9.80390725016127,"Down",NA,"'DLG4',"
"COL9A1",-0.603197303523857,0.66181217638508,-4.85549359579274,3.91566989174402e-06,1.9961938666647e-05,3.64411558388117,"Down",NA,"'COL9A1',"
"DRD2",-0.60455408013048,0.430829653319728,-5.30981939297741,5.60758045335964e-07,3.48513319363958e-06,5.52076424882583,"Down",NA,"'DRD2',"
"SLC9B2",-0.604598193948214,1.21559261766117,-5.34361824755724,4.83427871460829e-07,3.05124170701573e-06,5.66445177206163,"Down",NA,"'SLC9B2',"
"LIPG",-0.6046907525067,0.683372516908339,-3.60264062488593,0.00047087262873209,0.00143373219476919,-0.917172562468057,"Down",NA,"'LIPG',"
"SH3BGRL2",-0.604715015942852,3.81865324468232,-3.56691956981757,0.000532338907342605,0.00160008268578575,-1.03216906920729,"Down",NA,"'SH3BGRL2',"
"CCL28",-0.604738370552923,1.38808088265326,-4.70890356979067,7.17479025200733e-06,3.44518188073517e-05,3.06164497919887,"Down",NA,"'CCL28',"
"EPB41L1",-0.60492674764077,2.99042916129086,-7.06482241482509,1.43678407008015e-10,2.45963428529372e-09,13.5838902573634,"Down",NA,"'EPB41L1',"
"IRAK3",-0.605081532483927,1.13426977139844,-4.94792101464073,2.65807894337895e-06,1.40406217408213e-05,4.01733277546638,"Down",NA,"'IRAK3',"
"EPAS1",-0.60511982591467,4.91357428368138,-4.15913586549954,6.27641280359566e-05,0.000238993029540292,0.987396540795931,"Down",NA,"'EPAS1',"
"ITGB1",-0.605139004998058,5.11738173993155,-4.84603907990752,4.07297222221087e-06,2.0625702969477e-05,3.60619556806407,"Down",NA,"'ITGB1',"
"SYTL3",-0.605815753677361,2.10715729202734,-6.65998768399271,1.05733960508933e-09,1.41311586581295e-08,11.629807731449,"Down",NA,"'SYTL3',"
"MPPED2",-0.606541812367034,1.69726151010063,-4.95669367740141,2.56156158443482e-06,1.35976413546313e-05,4.05299081114328,"Down",NA,"'MPPED2',"
"PARD6G",-0.606567473215312,2.04272039637326,-7.8078117216869,3.33455569422689e-12,9.3263938326645e-11,17.2766852894733,"Down",NA,"'PARD6G',"
"SPTSSB",-0.60657768111868,2.17295876231795,-2.38362599380222,0.0188220108037325,0.0374042898243765,-4.29052759979588,"Down",NA,"'SPTSSB',"
"PCDHGC3",-0.606782486613012,1.98844167334679,-4.47187132813576,1.86539546902364e-05,8.08574125229847e-05,2.145331764461,"Down",NA,"'PCDHGC3',"
"LAMB1",-0.606831359435345,2.81494214001699,-4.00647531983995,0.000111174540010285,0.000397889250074322,0.444395437388907,"Down",NA,"'LAMB1',"
"DAPP1",-0.6068626790778,0.976561676088813,-3.95076389047562,0.000136491472376223,0.000478256902824495,0.250007810772526,"Down",NA,"'DAPP1',"
"PINLYP",-0.606932534990302,0.889143383812801,-9.69207901827028,1.66782964043951e-16,2.04846862426991e-14,27.0250586965445,"Down",NA,"'PINLYP',"
"SCN7A",-0.607518256513944,1.01584532989457,-5.48006134914699,2.64227473444214e-07,1.78292538970521e-06,6.24992132185687,"Down",NA,"'SCN7A',"
"TMEM237",-0.607566680090233,2.17013644164815,-6.84347604164406,4.30218809813016e-10,6.45186927754067e-09,12.5097111521776,"Down",NA,"'TMEM237',"
"IGF2BP2",-0.607701867504487,0.926699967877594,-4.55131807618528,1.35875181871357e-05,6.11907315597192e-05,2.44885261258018,"Down",NA,"'IGF2BP2',"
